id,name,trafficType,municipality,county,roadCategory,road_ref,lat,lon
45546V2539075,Hamratunnelen,VEHICLE,Suldal,Rogaland,F,FV46 S7D1 m7111,59.402732,6.183304
68051B802728,ÅSAMYRANE SYKKEL,BICYCLE,Bergen,Vestland,K,KV267 S3D1 m220,60.460345,5.321672
92869V805019,RV555HP73RAMPE12000,VEHICLE,Bergen,Vestland,R,RV555 S1D1 m3989 KD1 m220,60.382253,5.270555
62099B971813,ÅLEKILENE SYKKEL,BICYCLE,Fredrikstad,Viken,F,FV117 S2D100 m5442,59.209288,10.88931
10569V2580836,Stangeland,VEHICLE,Sola,Rogaland,F,FV334 S1D1 m123,58.872476,5.657725
73809V805608,SVEIO,VEHICLE,Sveio,Vestland,E,EV39 S88D1 m2189,59.625003,5.484964
99584V384111,UNDALSTUNNELEN,VEHICLE,Gulen,Vestland,F,FV57 S8D1 m9089,60.960316,5.166818
63845V2659017,MELLOMDOKKA RASTEPLASS RAMPE,VEHICLE,Nord-Fron,Innlandet,E,EV6 S47D1 m13925 SD1 m490,61.581027,9.764884
78804V704966,MAGNOR S,VEHICLE,Eidskog,Innlandet,F,FV1996 S1D1 m953,59.948863,12.202992
67150V3160435,Bærumsveien ved Rud,VEHICLE,Bærum,Viken,F,FV1642 S1D1 m1015,59.904166,10.496352
99467V578621,Hegra vest,VEHICLE,Stjørdal,Trøndelag,E,EV14 S2D1 m8181,63.464162,11.111981
03719V885571,NESNA,VEHICLE,Nesna,Nordland,F,FV7380 S1D1 m300,66.197714,13.02785
66610V1175510,MELSOMVIKVEIEN MENY,VEHICLE,Sandefjord,Vestfold og Telemark,F,FV303 S6D1 m3166,59.225178,10.309982
96907V1060419,JEVNE (FV312),VEHICLE,Øyer,Innlandet,F,FV2522 S2D1 m10004,61.262521,10.418674
40641V971605,KANALBRUA,VEHICLE,Moss,Viken,F,FV317 S1D1 m68,59.433765,10.652031
97860V249525,Håhjem,VEHICLE,Ålesund,Møre og Romsdal,E,EV39 S30D1 m59,62.485791,6.68855
94574V705018,ROKKERUDMOEN,VEHICLE,Våler,Innlandet,F,FV2088 S2D1 m6743,60.705403,11.832955
51439V805694,HAUGLAND NORD,VEHICLE,Austevoll,Vestland,F,FV546 S3D1 m3115,60.100789,5.223721
06074V805644,KVAMSKOGEN,VEHICLE,Kvam,Vestland,F,FV49 S9D1 m8391,60.38772,5.966626
08372V2744463,Sykehuskrysset Jessheim,VEHICLE,Ullensaker,Viken,F,FV174 S2D1 m5528,60.164855,11.16615
04873V320700,Bærheim,VEHICLE,Sandnes,Rogaland,F,FV4526 S3D1 m1223,58.883661,5.692816
02013V578643,Eidet bru mot Murumoen,VEHICLE,Lierne,Trøndelag,F,FV74 S9D1 m100,64.441705,13.630679
13433V319582,FORUS ved stv.Aftenbladet Avkj fra Sandnes,VEHICLE,Sandnes,Rogaland,E,EV39 S101D1 m588 KD3 m46,58.88365,5.718234
82177V625405,"Gaustad 1,2,3,4,5",VEHICLE,Oslo,Oslo,R,RV150 S2D1 m1524,59.946013,10.713019
77175V1219583,Algarheimsvegen v Algarheim,VEHICLE,Ullensaker,Viken,F,FV174 S1D1 m3831,60.140819,11.25513
22231V320583,Finnestad,VEHICLE,Stavanger,Rogaland,E,EV39 S99D1 m5407,58.990852,5.65455
17188V930317,Vadsø Kai,VEHICLE,Vadsø,Troms og Finnmark,E,EV75 S7D10 m216,70.072026,29.754251
61651V1867072,GULLRINGTUNNELEN,VEHICLE,Luster,Vestland,F,FV55 S8D1 m4591,61.471261,7.541481
22203V249614,Brattvåg S.,VEHICLE,Ålesund,Møre og Romsdal,F,FV659 S1D1 m11697,62.586083,6.451015
37187V971514,HALMSTAD SØR,VEHICLE,Moss,Viken,F,FV118 S8D1 m6317,59.383343,10.748071
81103V1059995,FÅVANG SØR,VEHICLE,Ringebu,Innlandet,E,EV6 S44D1 m5724,61.428607,10.211571
59387V22200,STRENGEREID,VEHICLE,Arendal,Agder,F,FV410 S4D1 m618,58.529282,8.891245
88462B3153902,OPSUND BRU SYKKEL,BICYCLE,Sarpsborg,Viken,K,KV54100 S1D10 m46,59.290528,11.138273
10396V705039,VÅLER S,VEHICLE,Våler,Innlandet,F,FV2116 S1D1 m511,60.660249,11.839268
04922V971497,NORDBY SØR,VEHICLE,Våler,Viken,F,FV114 S3D1 m10190,59.431067,11.101511
21008V885200,E10 Ramberg,VEHICLE,Flakstad,Nordland,E,EV10 S4D1 m3095,68.085583,13.23033
61777V578597,Holsandlia,VEHICLE,Levanger,Trøndelag,E,EV6 S84D1 m8590,63.716706,11.219839
07315V320608,Tengsvågen,VEHICLE,Eigersund,Rogaland,F,FV44 S8D1 m707,58.466432,5.997891
48271V2370824,BU ØST,VEHICLE,Ullensvang,Vestland,R,RV7 S25D1 m4587,60.469491,6.837078
53324V181283,KVERK,VEHICLE,Øvre Eiker,Viken,R,RV35 S1D1 m7324,59.820743,9.902177
09610V1175654,SKOLMAR,VEHICLE,Sandefjord,Vestfold og Telemark,F,FV256 S2D1 m275,59.127227,10.150015
09371V971427,BJERRINGLØKKA,VEHICLE,Fredrikstad,Viken,F,FV107 S1D1 m687,59.196517,10.980194
26717V320580,Bollestad,VEHICLE,Gjesdal,Rogaland,E,EV39 S103D1 m354,58.762367,5.898496
78251V1719132,BJØRNSTAD,VEHICLE,Sarpsborg,Viken,E,EV6 S5D1 m1362,59.308094,11.038611
50089V578151,SANDVIKA,VEHICLE,Verdal,Trøndelag,F,FV72 S6D10 m275,63.650102,12.254803
69255V249530,Astad,VEHICLE,Gjemnes,Møre og Romsdal,E,EV39 S20D1 m9605,62.895626,7.676484
61693V971813,ÅLEKILENE,VEHICLE,Fredrikstad,Viken,F,FV117 S2D1 m5705,59.209036,10.888946
89961V249559,Åheim,VEHICLE,Vanylven,Møre og Romsdal,F,FV61 S12D1 m8421,62.058514,5.524471
03141V885951,Skagen,VEHICLE,Hadsel,Nordland,F,FV82 S5D1 m2190,68.587404,15.05644
34947V319593,Ev39 Forus nord Avkjøring mot Forus,VEHICLE,Stavanger,Rogaland,E,EV39 S100D1 m14965 KD1 m142,58.910855,5.695545
56355V2788140,NYELV,VEHICLE,Unjàrga-Nesseby,Troms og Finnmark,E,EV6 S236D1 m62,70.075447,28.836578
05898V121506,ØSTRE RINGVEG SØR,VEHICLE,Kristiansand,Agder,F,FV490 S1D1 m64,58.150814,8.023829
17120V1175873,PEDER BOGENSGT.,VEHICLE,Sandefjord,Vestfold og Telemark,F,FV3054 S1D1 m78,59.136818,10.210236
03840V320612,KLEPP NORD,VEHICLE,Klepp,Rogaland,F,FV4454 S1D1 m2462,58.781137,5.636399
03710V1060205,HEIDAL (FV257),VEHICLE,Sel,Innlandet,F,FV257 S3D1 m1139,61.757522,9.272623
73840V2041694,Østre Tangent,VEHICLE,Oslo,Oslo,R,RV162 S1D1 m2015,59.910064,10.760802
39028V1201951,FLÅ SYD,VEHICLE,Flå,Viken,R,RV7 S6D1 m8413,60.423496,9.470989
09259V704963,LIER Ø,VEHICLE,Kongsvinger,Innlandet,F,FV1992 S1D1 m907,60.142417,12.048437
66410V625367,AMMERUD,VEHICLE,Oslo,Oslo,R,RV4 S1D1 m6786,59.959309,10.879109
93526V805122,"BG.LUFTHAVN,FLESLAND",VEHICLE,Bergen,Vestland,R,RV580 S2D1 m1473,60.292318,5.236722
71081V443831,Stabekk seniorsenter,VEHICLE,Bærum,Viken,F,FV1630 S1D1 m1788,59.910851,10.599737
77106V443404,KJELLER,VEHICLE,Lillestrøm,Viken,R,RV22 S15D1 m142,59.970495,11.048513
89970V578610,Gartland mot Grong,VEHICLE,Grong,Trøndelag,E,EV6 S99D1 m700,64.530672,12.403287
13531V1059995,KREKKE SØR,VEHICLE,Ringebu,Innlandet,E,EV6 S43D1 m8736,61.384626,10.264029
51202V1175558,STRANDPROMENADEN,VEHICLE,Horten,Vestfold og Telemark,F,FV310 S3D10 m725,59.421659,10.487275
56861V249640,Ålvundfjord,VEHICLE,Sunndal,Møre og Romsdal,F,FV670 S5D1 m3306,62.855143,8.518648
09776V705217,TANGENSVINGEN V,VEHICLE,Elverum,Innlandet,R,RV25 S5D1 m2059,60.888482,11.570626
57634V971389,Tigerplassen sør,VEHICLE,Moss,Viken,R,RV19 S1D1 m1093 KD4 m255,59.445524,10.688126
08083V249634,Skjølberg,VEHICLE,Smøla,Møre og Romsdal,F,FV6200 S1D1 m2523,63.346285,8.017778
08733V384357,KINNVEGEN,VEHICLE,Kinn,Vestland,F,FV445 S1D1 m390,61.595384,5.033675
35485V384501,GAULARFJELLET,VEHICLE,Sunnfjord,Vestland,F,FV613 S3D1 m9327,61.345677,6.321356
13191V930624,Ev45 Tomasbakken (Alta),VEHICLE,Alta,Troms og Finnmark,E,EV45 S1D1 m1267,69.948368,23.238912
68256V444277,Rv159 Fjellstad,VEHICLE,Lørenskog,Viken,R,RV159 S3D1 m2540,59.938649,11.009116
61137V2423227,SKULESTADMO,VEHICLE,Voss,Vestland,E,EV16 S11D1 m1904,60.660074,6.436062
67263V1811577,MOGREINA,VEHICLE,Ullensaker,Viken,E,EV6 S23D1 m10033,60.232403,11.173484
14843V1125937,Giæverbukta nord,VEHICLE,Tromsø,Troms og Finnmark,E,EV8 S1D10 m31,69.672391,18.917582
07983V1059998,FOKSTUA SØR,VEHICLE,Dovre,Innlandet,E,EV6 S54D1 m10270,62.111932,9.285109
95449V1060638,RYFOSS (E16),VEHICLE,Vang,Innlandet,E,EV16 S31D1 m10080,61.137548,8.816803
17089V1201931,FJÆSTAD S,VEHICLE,Stange,Innlandet,F,FV1874 S1D1 m593,60.728634,11.239265
53710V1126287,BUKTAMO NORD,VEHICLE,Målselv,Troms og Finnmark,E,EV6 S175D1 m9720,69.134645,18.587206
04209V1060223,GRUA SØR (FV16),VEHICLE,Lunner,Viken,F,FV2300 S2D1 m326,60.251138,10.670403
28285V444233,HOLMEN,VEHICLE,Asker,Viken,E,EV18 S49D1 m2563,59.852087,10.478874
97218V521431,STEANE S,VEHICLE,Kviteseid,Vestfold og Telemark,R,RV41 S16D1 m1727,59.279563,8.525396
63707V1669062,KJELSRUD (FV115),VEHICLE,Vestre Toten,Innlandet,F,FV2378 S2D1 m990,60.696961,10.630797
09105V320634,Rege,VEHICLE,Sola,Rogaland,F,FV510 S2D1 m996,58.858035,5.613301
68164V249595,Rensvik,VEHICLE,Kristiansund,Møre og Romsdal,R,RV70 S17D1 m9212,63.097644,7.819352
27123V1060652,MJØRLUND SØR,VEHICLE,Vestre Toten,Innlandet,R,RV4 S11D1 m10265,60.54329,10.65795
79830B971837,DYREVEIEN SYKKEL,BICYCLE,Moss,Viken,F,FV1064 S1D40 m194,59.414523,10.661653
81777V2314690,Høgsettunnelen,VEHICLE,Gjemnes,Møre og Romsdal,E,EV39 S20D1 m280,62.961899,7.768346
87656V1060615,LILLEHAMMER BRU,VEHICLE,Lillehammer,Innlandet,E,EV6 S37D1 m258,61.108966,10.442403
01124B802238,VOSSABANEN SYKKEL,BICYCLE,Bergen,Vestland,E,EV39 S78D230 m903,60.33836,5.337342
81921V2407139,Gjemnessundbrua,VEHICLE,Gjemnes,Møre og Romsdal,E,EV39 S19D1 m156,62.975648,7.78701
18959V1796996,ASS TJUVDALEN AVRAMPE,VEHICLE,Nordre Follo,Viken,E,EV6 S14D1 m4848 KD3 m100,59.774139,10.835771
75832V805815,BØNESSKOGEN,VEHICLE,Bergen,Vestland,F,FV5368 S1D1 m3709,60.330818,5.298482
63721V578598,Verdal E6 mot Steinkjer,VEHICLE,Verdal,Trøndelag,E,EV6 S86D1 m3649,63.785286,11.464815
06638V248989,Eidsøra,VEHICLE,Molde,Møre og Romsdal,F,FV62 S5D1 m2338,62.799719,8.166164
65345V1796950,NØSTVET ASURDALEN,VEHICLE,Nordre Follo,Viken,E,EV6 S14D1 m4840,59.774016,10.836164
26251V521181,Hesselbergs gate,VEHICLE,Skien,Vestfold og Telemark,F,FV357 S1D1 m1142,59.204599,9.587907
01671V1125911,SILSAND NORD,VEHICLE,Senja,Troms og Finnmark,F,FV861 S1D1 m167,69.24637,17.953611
15482V249006,Åndalsnes,VEHICLE,Rauma,Møre og Romsdal,F,FV64 S1D10 m84,62.563486,7.690951
37690V521133,Bolkesjø,VEHICLE,Notodden,Vestfold og Telemark,F,FV37 S18D1 m69,59.72586,9.276886
00462V320124,Vatnekrossen,VEHICLE,Sandnes,Rogaland,F,FV4496 S1D1 m45,58.852463,5.772638
52030V443626,BRYNSV FARTSTAVLE,VEHICLE,Bærum,Viken,F,FV164 S2D1 m378,59.899134,10.525662
55439V320125,Tengesdal,VEHICLE,Sandnes,Rogaland,F,FV4496 S2D1 m3330,58.864195,5.962249
65057V1175860,HVITSTEIN,VEHICLE,Holmestrand,Vestfold og Telemark,F,FV315 S2D1 m2006,59.490708,10.294714
67511V319880,SIDDISHALLEN,VEHICLE,Stavanger,Rogaland,R,RV509 S3D1 m4996,58.954714,5.694628
01513V1665565,E10 Gullesfjord sør,VEHICLE,Kvæfjord,Troms og Finnmark,E,EV10 S21D1 m13637,68.52895,15.766067
31556V249594,Freifjordtunnelen,VEHICLE,Gjemnes,Møre og Romsdal,R,RV70 S16D1 m3183,63.001717,7.795151
08446V805082,KLEPPESTØ-STRUSSHAMN,VEHICLE,Askøy,Vestland,F,FV562 S1D1 m3555 KD2 m35,60.402518,5.210757
46960V1060417,STORHOVE SØR,VEHICLE,Lillehammer,Innlandet,F,FV2522 S1D1 m1201,61.139067,10.433276
03992V705235,KROKHAUG N,VEHICLE,Folldal,Innlandet,F,FV29 S5D1 m4592,62.132571,10.017801
19529V225821,Tussentunnelen,VEHICLE,Molde,Møre og Romsdal,F,FV64 S8D1 m538,62.767849,7.273156
31687V443609,ØKRIVEIEN,VEHICLE,Bærum,Viken,F,FV160 S2D1 m4191,59.923696,10.474993
21255V444277,VISPERUD,VEHICLE,Lørenskog,Viken,R,RV159 S2D1 m1529,59.928686,10.953713
95764V121488,JERNBANEN,VEHICLE,Kristiansand,Agder,F,FV471 S1D1 m4139,58.146396,7.988015
84967V625637,Ø.Akersvei rampe mot Haugenstua,VEHICLE,Oslo,Oslo,E,EV6 S17D1 m7291 KD3 m250,59.948869,10.946845
17112V578112,Vinne,VEHICLE,Verdal,Trøndelag,F,FV72 S1D1 m1699,63.774528,11.500065
54128V930419,Havøysund,VEHICLE,Måsøy,Troms og Finnmark,F,FV889 S5D1 m14595,70.989704,24.676888
33438V444232,HØVIK,VEHICLE,Bærum,Viken,E,EV18 S53D1 m2692,59.901659,10.59024
36562V971545,KLOSTERGATEN,VEHICLE,Moss,Viken,F,FV119 S1D1 m454,59.430255,10.670321
85865V1125817,Langvassbukt sør,VEHICLE,Kvæfjord,Troms og Finnmark,R,RV85 S4D1 m14151,68.616686,15.759613
01138V21790,ROTEMO,VEHICLE,Valle,Agder,F,FV45 S8D1 m95,59.240269,7.478757
67171V521237,Lanner kontrollstasjon,VEHICLE,Porsgrunn,Vestfold og Telemark,F,FV3260 S1D1 m4431,59.102757,9.76826
88480V2562065,SJOA BOMSTASJON,VEHICLE,Nord-Fron,Innlandet,E,EV6 S48D1 m12349,61.665033,9.593324
48755V72825,Bye,VEHICLE,Orkland,Trøndelag,F,FV65 S2D1 m4742,63.230762,9.763056
51029V625643,Rampe til Sinsen,VEHICLE,Oslo,Oslo,R,RV150 S1D1 m3807 KD3 m13,59.941341,10.781196
07664V885976,SKILLEBOTN R17,VEHICLE,Brønnøy,Nordland,F,FV17 S33D1 m17435,65.48842,12.343769
54115B553973,Sandskogan sykkelveg,BICYCLE,Stjørdal,Trøndelag,P,PV6600 S1D1 m222,63.473652,10.928908
37345V1742835,Leiråsen,VEHICLE,Levanger,Trøndelag,E,EV6 S84D1 m3090,63.689538,11.144203
00000V443437,E16 BROVOLL,VEHICLE,Lunner,Viken,E,EV16 S55D1 m0,60.277149,10.825428
86957V885288,R80 Jernbaneveien bil,VEHICLE,Bodø,Nordland,R,RV80 S6D10 m2354,67.288026,14.396869
01790V180990,NEDRE EIKER BRU NORD,VEHICLE,Drammen,Viken,F,FV283 S3D1 m133,59.755516,10.028798
79830V521202,Porsgrunnbrua,VEHICLE,Porsgrunn,Vestfold og Telemark,F,FV356 S1D1 m2559,59.144123,9.636375
39903V22227,JORDKJENN,VEHICLE,Tvedestrand,Agder,F,FV422 S1D1 m3474,58.570246,8.891598
94756V521254,Bjørntvedtvegen Nord,VEHICLE,Skien,Vestfold og Telemark,F,FV3290 S1D1 m4951,59.184432,9.603569
74250V319516,BRÅSTEIN,VEHICLE,Sandnes,Rogaland,E,EV39 S102D1 m963,58.808223,5.776126
03108V320583,Tastatorget,VEHICLE,Stavanger,Rogaland,E,EV39 S99D1 m6928,58.983504,5.672395
16720V22149,NY VINTERKJÆR VEST,VEHICLE,Risør,Agder,E,EV18 S19D1 m9195,58.715412,9.039277
99999V2568304,Remmem,VEHICLE,Vestnes,Møre og Romsdal,E,EV39 S26D1 m5174,62.610147,7.095117
01085V1875040,VANEM,VEHICLE,Moss,Viken,F,FV120 S1D1 m2008,59.451853,10.737223
19949V1811593,DALKRYSSET PÅRAMPE,VEHICLE,Ullensaker,Viken,E,EV6 S24D1 m2172 KD2 m89,60.255089,11.180582
46325V521397,Vallermyrene ,VEHICLE,Porsgrunn,Vestfold og Telemark,F,FV32 S8D1 m5819,59.130136,9.685209
97841V319845,Eide,VEHICLE,Lund,Rogaland,F,FV501 S2D1 m7110,58.474662,6.357975
91334V625635,Avrampe til Sandstuveien,VEHICLE,Oslo,Oslo,E,EV6 S16D1 m545 KD3 m334,59.88816,10.806105
92445V1060302,KRYSS BJØRNSONSGT. (FV132),VEHICLE,Gjøvik,Innlandet,F,FV2388 S4D1 m10795,60.796738,10.687933
68114V1175858,MULVIKA,VEHICLE,Holmestrand,Vestfold og Telemark,F,FV313 S5D1 m661,59.466559,10.342797
00185V249528,Lønset,VEHICLE,Molde,Møre og Romsdal,E,EV39 S23D1 m8590,62.760245,7.370038
57147B1846471,Sundjordet sykkeltellepunkt,BICYCLE,Porsgrunn,Vestfold og Telemark,K,KV3230 S1D10 m180,59.136537,9.64023
28387V444290,GRINI,VEHICLE,Bærum,Viken,F,FV168 S1D1 m1376,59.948876,10.610786
54474V320611,Søyland,VEHICLE,Hå,Rogaland,F,FV44 S12D1 m5260,58.681714,5.592161
52295V2228379,Norheim industri,VEHICLE,Karmøy,Rogaland,F,FV4848 S1D1 m6250,59.383566,5.311961
18687V249109,Byskogen,VEHICLE,Kristiansund,Møre og Romsdal,F,FV680 S1D1 m614,63.108306,7.820136
27667B971383,PATTERØD VEST SYKKEL,BICYCLE,Moss,Viken,K,KV2620 S1D20 m20,59.445829,10.688134
61416V625236,E6 Skullerud Av/Pårampe Nordgående,VEHICLE,Oslo,Oslo,E,EV6 S15D1 m5382 KD6 m154,59.862445,10.831039
55183V249624,Eidem ATK,VEHICLE,Hustadvika,Møre og Romsdal,F,FV663 S1D1 m5490,62.853686,7.147041
07651V121785,SKOFTELAND,VEHICLE,Lindesnes,Agder,F,FV460 S2D1 m2440,58.099917,7.334965
83421V521401,Skjelbredstrand,VEHICLE,Skien,Vestfold og Telemark,R,RV36 S4D1 m290,59.184109,9.5107
45383V319532,Haukås,VEHICLE,Tysvær,Rogaland,E,EV39 S92D1 m8844,59.347442,5.453743
70742V1060164,SANDVIKA (FV245),VEHICLE,Jevnaker,Viken,F,FV245 S1D1 m7053,60.294227,10.356699
46694V521392,Vinje kyrkje,VEHICLE,Vinje,Vestfold og Telemark,E,EV134 S23D1 m721,59.620318,7.833258
37830V443804,GAMLE DRAMMENSV,VEHICLE,Bærum,Viken,F,FV1620 S1D1 m490,59.90925,10.617132
27756V578605,Grøtan nedre,VEHICLE,Steinkjer,Trøndelag,E,EV6 S92D1 m4273,64.148238,11.762235
28020V121748,LINDELI,VEHICLE,Kristiansand,Agder,E,EV39 S124D1 m5477,58.093782,7.697658
35376V181262,VEUNGSDALEN,VEHICLE,Kongsberg,Viken,F,FV2779 S1D1 m1824,59.639072,9.642028
26773V21770,SENUMSTAD,VEHICLE,Birkenes,Agder,R,RV41 S4D1 m4446,58.415904,8.293298
78755V249572,Sogge,VEHICLE,Rauma,Møre og Romsdal,F,FV63 S14D1 m1379,62.526097,7.708336
67793V930315,SVARTNES,VEHICLE,Vardø,Troms og Finnmark,E,EV75 S1D1 m3762,70.360911,31.042592
81077V72158,Havnegata,VEHICLE,Trondheim,Trøndelag,R,RV706 S1D1 m8457,63.43891,10.406326
88800V521399,Sandviksvegen,VEHICLE,Skien,Vestfold og Telemark,F,FV32 S7D1 m2432,59.20333,9.615267
27944V705215,STORSJØEN,VEHICLE,Nord-Odal,Innlandet,F,FV24 S3D1 m6642,60.358128,11.59306
32599V578080,Branes V arm Verdal-Levanger,VEHICLE,Levanger,Trøndelag,E,EV6 S85D1 m3202 KD3 m142,63.731861,11.284223
00545V1175549,EIDENE,VEHICLE,Færder,Vestfold og Telemark,F,FV308 S7D1 m1335,59.099,10.404279
93264V804936,LUKKSUND,VEHICLE,Tysnes,Vestland,F,FV549 S6D1 m6519,60.051178,5.700561
27566V121337,RAMPE MOT EG,VEHICLE,Kristiansand,Agder,E,EV18 S1D1 m1488 KD3 m152,58.154195,7.9955
92008V443199,Dalsbekken rampe,VEHICLE,Nordre Follo,Viken,F,FV156 S1D1 m1948 KD2 m360,59.760162,10.80901
09716V705339,RUDSTAD,VEHICLE,Våler,Innlandet,F,FV210 S8D1 m970,60.658717,11.81883
74461V805599,EIDESMOEN,VEHICLE,Voss,Vestland,E,EV16 S9D1 m4960,60.638009,6.203815
57131V1060223,ROA SØR (FV16),VEHICLE,Lunner,Viken,F,FV2300 S2D1 m4523,60.278688,10.656067
77500V2037728,Ny Fv 33 Minnekryss,VEHICLE,Eidsvoll,Viken,F,FV33 S1D1 m235,60.391085,11.21375
16211V2390266,Keiseråsen mot Kråkmo,VEHICLE,Indre Fosen,Trøndelag,F,FV715 S5D1 m3070,63.569571,10.176509
88604V443293,HOLSTAD KLIMA,VEHICLE,Ås,Viken,E,EV18 S61D1 m1055,59.685042,10.8302
01655V704708,SØRSKOGBYGDVEGEN,VEHICLE,Elverum,Innlandet,F,FV2096 S1D1 m165,60.932077,11.677391
46684V1842951,MARIENBORGTUNNELEN,VEHICLE,Trondheim,Trøndelag,R,RV706 S1D1 m4524,63.419946,10.372674
12252V384272,AURLANDSFJELLET,VEHICLE,Aurland,Vestland,F,FV5627 S2D1 m9789,60.919293,7.245109
04477V625649,E6 Alnabru Sydgående Furuset Helsfyr,VEHICLE,Oslo,Oslo,E,EV6 S16D20 m319,59.923406,10.830461
48362V320684,Solastrand sør,VEHICLE,Sola,Rogaland,F,FV4524 S1D1 m2158,58.874184,5.60252
49658V804949,LØVSTAKKTUNNELEN,VEHICLE,Bergen,Vestland,F,FV540 S1D1 m1201,60.371819,5.304316
14775V443441,Kneppe,VEHICLE,Nannestad,Viken,E,EV16 S56D1 m5053,60.20817,11.067845
97498V578170,STØA,VEHICLE,Steinkjer,Trøndelag,F,FV762 S3D1 m6458,64.013202,11.746456
56133V249438,Fanbostad,VEHICLE,Molde,Møre og Romsdal,F,FV538 S1D1 m3556,62.748941,7.236571
58400V2721295,Sømmevågen PÅKJ fra Sola rampe nord,VEHICLE,Sola,Rogaland,R,RV509 S1D1 m3668 KD2 m146,58.895856,5.641341
71021V181311,SNARUM,VEHICLE,Modum,Viken,F,FV280 S1D1 m7051,60.007162,9.890271
06377V1175851,FAGERHEIM SKOLE,VEHICLE,Horten,Vestfold og Telemark,F,FV310 S1D1 m614,59.424659,10.377745
39626V1060657,OTTA VEST,VEHICLE,Sel,Innlandet,R,RV15 S1D1 m4018,61.779703,9.473883
87255V443880,ASKER KIRKE,VEHICLE,Asker,Viken,F,FV1436 S1D1 m3429,59.84212,10.436533
83871V2654774,HAUGE S.,VEHICLE,Sokndal,Rogaland,F,FV44 S4D1 m6600,58.346847,6.32744
66110V578119,Lifjellet,VEHICLE,Lierne,Trøndelag,F,FV74 S5D1 m2190,64.490945,13.100112
41838V1060046,GRUATUNNELEN,VEHICLE,Lunner,Viken,R,RV4 S8D1 m11581,60.251608,10.676931
35284V805663,PORSVIK,VEHICLE,Kvinnherad,Vestland,F,FV548 S4D1 m3866,59.833821,5.755712
96103V384037,KAUPANGER,VEHICLE,Sogndal,Vestland,R,RV5 S4D1 m9467,61.201748,7.209642
24150V521411,Skinnarbu,VEHICLE,Vinje,Vestfold og Telemark,F,FV37 S6D1 m3693,59.79828,8.259169
93216V521201,Krossli,VEHICLE,Tokke,Vestfold og Telemark,F,FV355 S8D1 m9933,59.3592,8.154724
99808V72698,Tømra,VEHICLE,Selbu,Trøndelag,F,FV6712 S4D1 m9255,63.285373,11.072714
92418V249617,Vistdalsheia,VEHICLE,Molde,Møre og Romsdal,F,FV660 S4D1 m3881,62.657915,8.043212
04940V249435,Romsdal vgs.,VEHICLE,Molde,Møre og Romsdal,F,FV6226 S1D1 m208,62.743789,7.191977
08287V444243,TANGEN OST,VEHICLE,Aurskog-Høland,Viken,F,FV21 S10D1 m10581,59.844493,11.71829
38212V72305,Flora,VEHICLE,Selbu,Trøndelag,F,FV705 S7D1 m3345,63.111198,11.308437
16231V249213,Brauta,VEHICLE,Ålesund,Møre og Romsdal,F,FV5946 S2D1 m4771,62.470839,6.364994
00312V1125978,SKATTØRSUND BRU,VEHICLE,Skjervøy,Troms og Finnmark,F,FV866 S2D1 m8828,70.003444,20.898318
06750V2429605,Bromstadvegens forlengelse,VEHICLE,Trondheim,Trøndelag,F,FV6664 S1D1 m4426,63.436624,10.458943
17956V2417517,DALSFJORDTUNNELEN,VEHICLE,Askvoll,Vestland,F,FV609 S1D1 m5750,61.371983,5.302951
20810V384475,KRINGLA,VEHICLE,Gulen,Vestland,E,EV39 S67D1 m4655,60.940991,5.498889
60539V248942,Måndalen Ø.,VEHICLE,Rauma,Møre og Romsdal,E,EV136 S6D1 m468,62.531923,7.454533
88119V319814,NORDHEIM V/KARMSUND,VEHICLE,Karmøy,Rogaland,E,EV134 S1D1 m8090,59.376635,5.302742
08057V2475663,ROSSELAND,VEHICLE,Kristiansand,Agder,F,FV4234 S1D1 m934,58.129015,7.855598
41379V1201935,MESNADALSARMEN,VEHICLE,Lillehammer,Innlandet,E,EV6 S37D10 m504,61.115045,10.456288
78505V2312159,Lørentunell rampe fra Rv163,VEHICLE,Oslo,Oslo,R,RV163 S1D1 m1332 KD4 m555,59.930771,10.802359
82976V1060642,VARDEN (FILEFJELL),VEHICLE,Vang,Innlandet,F,FV2515 S1D1 m5592,61.178415,8.153963
35984V249453,Røssern,VEHICLE,Kristiansund,Møre og Romsdal,F,FV6248 S1D1 m546,63.117166,7.771845
10980V1060121,BJØRGO,VEHICLE,Nord-Aurdal,Innlandet,F,FV33 S14D1 m4823,60.864474,9.544936
37335B971514,HALMSTAD SØR SYKKEL,BICYCLE,Moss,Viken,K,KV4640 S2D1 m273,59.38346,10.748116
14630V805616,DANMARKS PLASS V/LADE STASJON,VEHICLE,Bergen,Vestland,E,EV39 S78D1 m996,60.374267,5.339951
40372V578138,Verrabotn mot Malm,VEHICLE,Indre Fosen,Trøndelag,F,FV720 S6D1 m9091,63.803012,10.582446
87699V804741,BLINDHEIM,VEHICLE,Bergen,Vestland,E,EV16 S2D1 m1212,60.469488,5.370047
22326V805039,STORAVATN RAMPE 43,VEHICLE,Bergen,Vestland,R,RV555 S1D1 m8311 KD2 m60,60.371598,5.214414
06702V121764,BJØRNDALEN,VEHICLE,Kristiansand,Agder,R,RV41 S1D1 m669,58.176386,8.10039
04940V249444,Nesjestranda,VEHICLE,Molde,Møre og Romsdal,F,FV6238 S1D1 m174,62.7001,7.425636
